[2025-07-30 22:31:36,845] DEBUG - subprocess output: b'ffmpeg version N-119785-g8ea2b993fd-20250601 Copyright (c) 2000-2025 the FFmpeg developers'
[2025-07-30 22:31:36,845] DEBUG - subprocess output: b'  built with gcc 15.1.0 (crosstool-NG 1.27.0.42_35c1e72)'
[2025-07-30 22:31:36,845] DEBUG - subprocess output: b'  configuration: --prefix=/ffbuild/prefix --pkg-config-flags=--static --pkg-config=pkg-config --cross-prefix=x86_64-w64-mingw32- --arch=x86_64 --target-os=mingw32 --enable-gpl --enable-version3 --disable-debug --enable-shared --disable-static --disable-w32threads --enable-pthreads --enable-iconv --enable-zlib --enable-libfribidi --enable-gmp --enable-libxml2 --enable-lzma --enable-fontconfig --enable-libharfbuzz --enable-libfreetype --enable-libvorbis --enable-opencl --disable-libpulse --enable-libvmaf --disable-libxcb --disable-xlib --enable-amf --enable-libaom --enable-libaribb24 --enable-avisynth --enable-chromaprint --enable-libdav1d --enable-libdavs2 --enable-libdvdread --enable-libdvdnav --disable-libfdk-aac --enable-ffnvcodec --enable-cuda-llvm --enable-frei0r --enable-libgme --enable-libkvazaar --enable-libaribcaption --enable-libass --enable-libbluray --enable-libjxl --enable-libmp3lame --enable-libopus --enable-librist --enable-libssh --enable-libtheora --enable-libvpx --enable-libwebp --enable-libzmq --enable-lv2 --enable-libvpl --enable-openal --enable-liboapv --enable-libopencore-amrnb --enable-libopencore-amrwb --enable-libopenh264 --enable-libopenjpeg --enable-libopenmpt --enable-librav1e --enable-librubberband --enable-schannel --enable-sdl2 --enable-libsnappy --enable-libsoxr --enable-libsrt --enable-libsvtav1 --enable-libtwolame --enable-libuavs3d --disable-libdrm --enable-vaapi --enable-libvidstab --enable-vulkan --enable-libshaderc --enable-libplacebo --enable-libvvenc --enable-libx264 --enable-libx265 --enable-libxavs2 --enable-libxvid --enable-libzimg --enable-libzvbi --extra-cflags=-DLIBTWOLAME_STATIC --extra-cxxflags= --extra-libs=-lgomp --extra-ldflags=-pthread --extra-ldexeflags= --cc=x86_64-w64-mingw32-gcc --cxx=x86_64-w64-mingw32-g++ --ar=x86_64-w64-mingw32-gcc-ar --ranlib=x86_64-w64-mingw32-gcc-ranlib --nm=x86_64-w64-mingw32-gcc-nm --extra-version=20250601'
[2025-07-30 22:31:36,845] DEBUG - subprocess output: b'  libavutil      60.  3.100 / 60.  3.100'
[2025-07-30 22:31:36,845] DEBUG - subprocess output: b'  libavcodec     62.  3.101 / 62.  3.101'
[2025-07-30 22:31:36,845] DEBUG - subprocess output: b'  libavformat    62.  0.102 / 62.  0.102'
[2025-07-30 22:31:36,845] DEBUG - subprocess output: b'  libavdevice    62.  0.100 / 62.  0.100'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'  libavfilter    11.  0.100 / 11.  0.100'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'  libswscale      9.  0.100 /  9.  0.100'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'  libswresample   6.  0.100 /  6.  0.100'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'[aist#0:0/pcm_s16le @ 000001da47ea1780] Guessed Channel Layout: stereo'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b"Input #0, wav, from 'C:\\Users\\Lima148\\AppData\\Local\\Temp\\tmpgn6wix8t':"
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'  Duration: 00:03:31.72, bitrate: 1411 kb/s'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'  Stream #0:0: Audio: pcm_s16le ([1][0][0][0] / 0x0001), 44100 Hz, stereo, s16, 1411 kb/s'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'Stream mapping:'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'  Stream #0:0 -> #0:0 (pcm_s16le (native) -> mp3 (libmp3lame))'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'Press [q] to stop, [?] for help'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b"Output #0, mp3, to 'C:\\Users\\Lima148\\AppData\\Local\\Temp\\tmpemec77sd':"
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'  Metadata:'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'    TSSE            : Lavf62.0.102'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'  Stream #0:0: Audio: mp3, 44100 Hz, stereo, s16p'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'    Metadata:'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'      encoder         : Lavc62.3.101 libmp3lame'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'size=     512KiB time=00:00:47.59 bitrate=  88.1kbits/s speed=  93x elapsed=0:00:00.51'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'size=    1280KiB time=00:01:33.57 bitrate= 112.1kbits/s speed=91.1x elapsed=0:00:01.02'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'size=    2048KiB time=00:02:19.96 bitrate= 119.9kbits/s speed=90.9x elapsed=0:00:01.53'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'size=    2816KiB time=00:03:08.34 bitrate= 122.5kbits/s speed=91.3x elapsed=0:00:02.06'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'[out#0/mp3 @ 000001da47f45640] video:0KiB audio:3309KiB subtitle:0KiB other streams:0KiB global headers:0KiB muxing overhead: 0.007438%'
[2025-07-30 22:31:36,846] DEBUG - subprocess output: b'size=    3309KiB time=00:03:31.72 bitrate= 128.0kbits/s speed=92.6x elapsed=0:00:02.28'
